date,rank,movieCd,movieNm,audiCnt,audiAcc,salesAmt,openDt
2026-03-09,1,20242837,왕과 사는 남자,203146,11706865,1903740490,2026-02-04
2026-03-09,2,20256283,호퍼스,11332,326512,114331050,2026-03-04
2026-03-09,3,20241266,휴민트,5633,1937840,57277220,2026-02-11
2026-03-09,4,20241501,매드 댄스 오피스,2025,28998,17319500,2026-03-04
2026-03-09,5,20259583,초속 5센티미터,1793,81933,16330000,2026-02-25
2026-03-09,6,20250365,햄넷,1450,46092,14201300,2026-02-25
2026-03-09,7,20258444,브라이드!,1286,20614,12243470,2026-03-04
2026-03-09,8,20247457,신의악단,1245,1421876,11442470,2025-12-31
2026-03-09,9,20261694,투어스 브이알 콘서트 : 러쉬로드,1165,6831,37280000,2026-03-04
2026-03-09,10,20250428,센티멘탈 밸류,979,51402,9445770,2026-02-18
