date,rank,movieCd,movieNm,audiCnt,audiAcc,salesAmt,openDt
2026-07-10,1,20259946,모아나,58788,166044,677494980,2026-07-08
2026-07-10,2,20242402,눈동자,50730,1070177,556516060,2026-06-24
2026-07-10,3,20259781,토이 스토리 5,36305,2378108,382208530,2026-06-17
2026-07-10,4,20262902,다윗,7841,25635,82005220,2026-07-10
2026-07-10,5,20252402,군체,7837,5885151,87793600,2026-05-21
2026-07-10,6,20248252,와일드 씽,3787,1324699,33009550,2026-06-03
2026-07-10,7,20263530,마티 슈프림,3526,91331,39670100,2026-07-01
2026-07-10,8,20264056,그린랜드 2: 마이그레이션,2819,48534,25785900,2026-07-01
2026-07-10,9,20262651,하나 코리아,2139,8404,19328800,2026-07-08
2026-07-10,10,20263030,백룸,1807,1202689,22060900,2026-05-27
