date,rank,movieCd,movieNm,audiCnt,audiAcc,salesAmt,openDt
2026-06-28,1,20259781,토이 스토리 5,201956,1617339,2053814940,2026-06-17
2026-06-28,2,20242402,눈동자,88921,305224,922439440,2026-06-24
2026-06-28,3,20252402,군체,33363,5714022,346105620,2026-05-21
2026-06-28,4,20248252,와일드 씽,23281,1234075,227928600,2026-06-03
2026-06-28,5,20250489,슈퍼걸,19591,111848,204673270,2026-06-24
2026-06-28,6,20263030,백룸,10180,1153973,112966220,2026-05-27
2026-06-28,7,20246318,해피엔드,2546,143878,33665900,2025-04-30
2026-06-28,8,20248484,신사: 악귀의 속삭임,2438,45711,29405100,2026-06-17
2026-06-28,9,20264241,정동원 팬콘서트 필름 : 다시 만나는 길,2303,8295,57575000,2026-06-26
2026-06-28,10,20261524,짝사랑 세계,2225,11606,20461520,2026-06-24
