date,rank,movieCd,movieNm,audiCnt,audiAcc,salesAmt,openDt
2026-08-27,1,20250654,오디세이,150085,7806279,1735976050,2026-08-05
2026-08-27,2,20262770,스파이더맨: 브랜드 뉴 데이,34751,8297959,358118690,2026-07-29
2026-08-27,3,20247458,경주기행,25149,67430,233929070,2026-08-26
2026-08-27,4,20264557,오크 스트리트의 마지막 날,15087,43960,148449270,2026-08-26
2026-08-27,5,20264635,명탐정 코난: 하이웨이의 타천사,4628,382404,46028600,2026-08-12
2026-08-27,6,20264035,인시디어스: 그들이 넘어왔다,4551,126206,46154500,2026-08-20
2026-08-27,7,20255484,오케이 마담2,4201,323931,38286450,2026-08-12
2026-08-27,8,20264715,드라큘라: 러브 테일,3242,6811,20893100,2026-08-26
2026-08-27,9,20263307,도그 스타: 마지막 희망,1933,4740,19304150,2026-08-26
2026-08-27,10,20233219,호프,1826,4528430,17928600,2026-07-15
