date,rank,movieCd,movieNm,audiCnt,audiAcc,salesAmt,openDt
2026-06-15,1,20252402,군체,33836,5246706,337376130,2026-05-21
2026-06-15,2,20248252,와일드 씽,23668,893399,225920920,2026-06-03
2026-06-15,3,20263030,백룸,11897,987977,127343160,2026-05-27
2026-06-15,4,20250655,디스클로저 데이,10366,205034,111210200,2026-06-10
2026-06-15,5,20259626,마이클,3201,1592243,32892280,2026-05-13
2026-06-15,6,20242402,눈동자,2879,3102,28179000,2026-06-24
2026-06-15,7,20261766,상자 속의 양,2293,44046,20988620,2026-06-10
2026-06-15,8,20258236,만달로리안과 그로구,1819,214496,19988250,2026-05-27
2026-06-15,9,20264331,디어 마이 히어로,1758,7258,8790000, 
2026-06-15,10,20163018,싱 스트리트,1230,590670,12390400,2016-05-19
