date,rank,movieCd,movieNm,audiCnt,audiAcc,salesAmt,openDt
2026-07-13,1,20259946,모아나,29084,540553,322845250,2026-07-08
2026-07-13,2,20242402,눈동자,26897,1304148,287804770,2026-06-24
2026-07-13,3,20259781,토이 스토리 5,17731,2598045,184909200,2026-06-17
2026-07-13,4,20252402,군체,6106,5920425,64586700,2026-05-21
2026-07-13,5,20262902,다윗,5314,80783,55746350,2026-07-10
2026-07-13,6,20233219,호프,4365,15045,42309000,2026-07-15
2026-07-13,7,20263530,마티 슈프림,2961,105051,33420950,2026-07-01
2026-07-13,8,20248252,와일드 씽,1947,1335180,16734300,2026-06-03
2026-07-13,9,20264056,그린랜드 2: 마이그레이션,1346,53890,13169800,2026-07-01
2026-07-13,10,20263030,백룸,1325,1210394,15534050,2026-05-27
