date,rank,movieCd,movieNm,audiCnt,audiAcc,salesAmt,openDt
2026-07-29,1,20262770,스파이더맨: 브랜드 뉴 데이,688414,689668,6889681590,2026-07-29
2026-07-29,2,20233219,호프,87929,3707152,832340150,2026-07-15
2026-07-29,3,20261784,미니언즈 & 몬스터즈,21655,628085,192344300,2026-07-15
2026-07-29,4,20259946,모아나,11102,950945,100993520,2026-07-08
2026-07-29,5,20259781,토이 스토리 5,9231,2870371,84644220,2026-06-17
2026-07-29,6,20264148,어떻게 해야 했을까?,3694,4086,35015300,2026-07-29
2026-07-29,7,20262902,다윗,3669,234529,33863540,2026-07-10
2026-07-29,8,20264665,드림 애니멀즈: 더무비,2522,33833,22357400,2026-07-24
2026-07-29,9,20242402,눈동자,2488,1527335,24170260,2026-06-24
2026-07-29,10,20242837,왕과 사는 남자,1004,16916280,6874000,2026-02-04
