date,rank,movieCd,movieNm,audiCnt,audiAcc,salesAmt,openDt
2026-03-08,1,20242837,왕과 사는 남자,699470,11503719,6865712080,2026-02-04
2026-03-08,2,20256283,호퍼스,105980,315183,1028686540,2026-03-04
2026-03-08,3,20241266,휴민트,15497,1932209,163953580,2026-02-11
2026-03-08,4,20247457,신의악단,5719,1420631,49917500,2025-12-31
2026-03-08,5,20241501,매드 댄스 오피스,4898,26973,44771440,2026-03-04
2026-03-08,6,20261181,너자 2,3831,57110,26086900,2026-02-25
2026-03-08,7,20250365,햄넷,2823,44642,29108570,2026-02-25
2026-03-08,8,20259583,초속 5센티미터,2531,80140,26111480,2026-02-25
2026-03-08,9,19980089,굿 윌 헌팅,2480,55957,31714900,1998-03-21
2026-03-08,10,20258444,브라이드!,2225,19328,24900000,2026-03-04
