date,rank,movieCd,movieNm,audiCnt,audiAcc,salesAmt,openDt
2026-04-29,1,20259791,악마는 프라다를 입는다 2,150769,151770,1228089630,2026-04-29
2026-04-29,2,20259773,슈퍼 마리오 갤럭시,60439,63466,516407150,2026-04-29
2026-04-29,3,20254121,살목지,59056,2135895,474510900,2026-04-08
2026-04-29,4,20261782,프로젝트 헤일메리,13393,2536719,123609740,2026-03-18
2026-04-29,5,20240532,짱구,13237,208319,107524750,2026-04-22
2026-04-29,6,20262685,란 12.3,6002,154940,51844760,2026-04-22
2026-04-29,7,20242837,왕과 사는 남자,5848,16734439,48142500,2026-02-04
2026-04-29,8,20247648,내 이름은,5752,176511,43230850,2026-04-15
2026-04-29,9,20262775,기동전사 건담: 섬광의 하사웨이 키르케의 마녀,3083,24276,21421100,2026-04-22
2026-04-29,10,20070602,마녀배달부 키키,2037,119973,17069060,2007-11-22
