date,rank,movieCd,movieNm,audiCnt,audiAcc,salesAmt,openDt
2026-05-21,1,20252402,군체,199756,218292,2134237400,2026-05-21
2026-05-21,2,20259626,마이클,29293,807720,306101630,2026-05-13
2026-05-21,3,20259791,악마는 프라다를 입는다 2,9413,1497603,100808750,2026-04-29
2026-05-21,4,20262975,신극장판 은혼: 요시와라 대염상,4094,17567,45325610,2026-05-20
2026-05-21,5,20263253,극장판 내 마음의 위험한 녀석,3895,3895,43427110,2026-05-21
2026-05-21,6,20263363,리마인더스 오브 힘,3000,3000,21000000,2026-05-27
2026-05-21,7,20254121,살목지,2916,3199026,32078850,2026-04-08
2026-05-21,8,20263344,너바나 더 밴드 : 전설적 밴드 ‘너바나’와는 별 관련 없는 ‘너바나 더 밴드’의 콤비 맷과 제이. 어느 날 공연을 위해 타임머신을 만드는 황당한 작전을 세우고 처음 만났던 17년 전으로 돌,2674,7828,31733050,2026-05-20
2026-05-21,9,20259773,슈퍼 마리오 갤럭시,2518,1483283,19872600,2026-04-29
2026-05-21,10,20242837,왕과 사는 남자,2334,16875176,18803950,2026-02-04
