date,rank,movieCd,movieNm,audiCnt,audiAcc,salesAmt,openDt
2026-04-28,1,20254121,살목지,51184,2076843,516118650,2026-04-08
2026-04-28,2,20261782,프로젝트 헤일메리,16822,2523326,187617430,2026-03-18
2026-04-28,3,20240532,짱구,15556,195084,148892270,2026-04-22
2026-04-28,4,20242837,왕과 사는 남자,11671,16728596,108013420,2026-02-04
2026-04-28,5,20262685,란 12.3,8011,148938,78977470,2026-04-22
2026-04-28,6,20247648,내 이름은,5077,170759,44141750,2026-04-15
2026-04-28,7,20262657,리 크로닌의 미이라,2746,33691,29566140,2026-04-22
2026-04-28,8,20262776,르누아르,1942,13670,9449780,2026-04-22
2026-04-28,9,20262775,기동전사 건담: 섬광의 하사웨이 키르케의 마녀,1449,21193,21470500,2026-04-22
2026-04-28,10,20070602,마녀배달부 키키,1292,117936,11750000,2007-11-22
