date,rank,movieCd,movieNm,audiCnt,audiAcc,salesAmt,openDt
2026-04-09,1,20254121,살목지,70759,187585,713827430,2026-04-08
2026-04-09,2,20261782,프로젝트 헤일메리,33891,1766791,372876480,2026-03-18
2026-04-09,3,20242837,왕과 사는 남자,32842,16222005,302668130,2026-02-04
2026-04-09,4,20261622,위 리브 인 타임,3640,9711,26523750,2026-04-08
2026-04-09,5,20192680,끝장수사,2734,75643,24555920,2026-04-02
2026-04-09,6,20262343,크라임 101,2161,6186,15062860,2026-04-08
2026-04-09,7,20261666,네가 마지막으로 남긴 노래,2143,66815,19102200,2026-04-01
2026-04-09,8,20261906,명탐정 코난: 세기말의 마술사,1681,85579,15312450,2026-03-27
2026-04-09,9,20253289,극장판 귀멸의 칼날: 무한성편,1297,5789477,16849000,2025-08-22
2026-04-09,10,20173226,패왕별희 디 오리지널,1069,166168,10596750,2017-03-30
