date,rank,movieCd,movieNm,audiCnt,audiAcc,salesAmt,openDt
2026-08-20,1,20250654,오디세이,188671,5788171,2128410120,2026-08-05
2026-08-20,2,20262770,스파이더맨: 브랜드 뉴 데이,55282,7740869,570340940,2026-07-29
2026-08-20,3,20264035,인시디어스: 그들이 넘어왔다,21976,22330,215010670,2026-08-20
2026-08-20,4,20264635,명탐정 코난: 하이웨이의 타천사,9850,306223,98373500,2026-08-12
2026-08-20,5,20255484,오케이 마담2,9623,271923,84537450,2026-08-12
2026-08-20,6,20262381,사랑의 하츄핑: 고래보석의 전설,5236,718781,44052050,2026-08-05
2026-08-20,7,20233219,호프,3820,4500029,36572350,2026-07-15
2026-08-20,8,20264080,워페어,2225,6530,23848390,2026-08-19
2026-08-20,9,20100810,마루 밑 아리에티,1873,1075827,18680800,2010-09-09
2026-08-20,10,20264879,청년 조용기,1727,8190,16877000,2026-09-11
