date,rank,movieCd,movieNm,audiCnt,audiAcc,salesAmt,openDt
2026-09-15,1,20250654,오디세이,45838,10880163,575693840,2026-08-05
2026-09-15,2,20265146,옵세션,24256,524753,255094110,2026-09-02
2026-09-15,3,20262770,스파이더맨: 브랜드 뉴 데이,7916,8946738,66197170,2026-07-29
2026-09-15,4,20265423,더 드라마,5626,63666,52625600,2026-09-09
2026-09-15,5,20256161,타짜: 벨제붑의 노래,3855,9655,34695000,2026-09-23
2026-09-15,6,20233219,호프,3842,4573933,43319600,2026-07-15
2026-09-15,7,20264918,싱 어게인,2908,94795,26147420,2026-09-02
2026-09-15,8,20247458,경주기행,2706,338089,24351650,2026-08-26
2026-09-15,9,20264915,딥 워터,2273,15045,13513700,2026-09-09
2026-09-15,10,20204641,비광,1351,100040,11098850,2026-09-02
