date,rank,movieCd,movieNm,audiCnt,audiAcc,salesAmt,openDt
2026-08-15,1,20250654,오디세이,642086,3821869,7062114160,2026-08-05
2026-08-15,2,20262770,스파이더맨: 브랜드 뉴 데이,298746,6965228,3141011640,2026-07-29
2026-08-15,3,20262381,사랑의 하츄핑: 고래보석의 전설,61156,575182,586891620,2026-08-05
2026-08-15,4,20255484,오케이 마담2,47975,157203,464790600,2026-08-12
2026-08-15,5,20264635,명탐정 코난: 하이웨이의 타천사,45697,184008,456701010,2026-08-12
2026-08-15,6,20262945,퍼피 구조대: 더 다이노 무비,17952,29445,175611950,2026-08-13
2026-08-15,7,20233219,호프,14137,4460160,144627730,2026-07-15
2026-08-15,8,20264148,어떻게 해야 했을까?,3532,65810,36964050,2026-07-29
2026-08-15,9,20262902,다윗,3049,295373,29498950,2026-07-10
2026-08-15,10,19940067,애정만세,1650,5946,16191050,1995-06-17
