date,rank,movieCd,movieNm,audiCnt,audiAcc,salesAmt,openDt
2026-05-02,1,20259773,슈퍼 마리오 갤럭시,157843,499472,1568314270,2026-04-29
2026-05-02,2,20259791,악마는 프라다를 입는다 2,153932,590945,1596575230,2026-04-29
2026-05-02,3,20254121,살목지,128030,2512387,1320377930,2026-04-08
2026-05-02,4,20261782,프로젝트 헤일메리,31575,2618065,376645680,2026-03-18
2026-05-02,5,20240532,짱구,24198,273382,244173220,2026-04-22
2026-05-02,6,20242837,왕과 사는 남자,11587,16764803,115498720,2026-02-04
2026-05-02,7,20262685,란 12.3,11115,186703,110344450,2026-04-22
2026-05-02,8,20247648,내 이름은,3423,188074,32751400,2026-04-15
2026-05-02,9,20262775,기동전사 건담: 섬광의 하사웨이 키르케의 마녀,2250,31347,24016600,2026-04-22
2026-05-02,10,20070602,마녀배달부 키키,1967,126207,21331400,2007-11-22
