date,rank,movieCd,movieNm,audiCnt,audiAcc,salesAmt,openDt
2026-08-08,1,20250654,오디세이,525668,1377286,5748817690,2026-08-05
2026-08-08,2,20262770,스파이더맨: 브랜드 뉴 데이,514132,5448250,5342008920,2026-07-29
2026-08-08,3,20262381,사랑의 하츄핑: 고래보석의 전설,124187,310243,1182394040,2026-08-05
2026-08-08,4,20233219,호프,37846,4361653,399909800,2026-07-15
2026-08-08,5,20262902,다윗,5847,281008,54209890,2026-07-10
2026-08-08,6,20261784,미니언즈 & 몬스터즈,5077,758291,45893200,2026-07-15
2026-08-08,7,20264148,어떻게 해야 했을까?,4547,45750,46435150,2026-07-29
2026-08-08,8,20264635,명탐정 코난: 하이웨이의 타천사,4355,4355,55751450,2026-08-12
2026-08-08,9,20259781,토이 스토리 5,2067,2937469,20233640,2026-06-17
2026-08-08,10,20255484,오케이 마담2,1527,9401,18623700,2026-08-12
