date,rank,movieCd,movieNm,audiCnt,audiAcc,salesAmt,openDt
2026-06-04,1,20252402,군체,79917,4123656,794907120,2026-05-21
2026-06-04,2,20248252,와일드 씽,40463,222536,370352110,2026-06-03
2026-06-04,3,20263030,백룸,27072,599824,278100200,2026-05-27
2026-06-04,4,20259626,마이클,8683,1476624,84410320,2026-05-13
2026-06-04,5,20258236,만달로리안과 그로구,4175,160655,38389540,2026-05-27
2026-06-04,6,20040734,노트북,3279,830924,36310600,2004-11-26
2026-06-04,7,20263761,플레이브 아시아 투어 [대쉬: 퀀텀 리프] 앙코르 인 시네마,3244,14815,74612000,2026-06-03
2026-06-04,8,20263512,이상한 과자 가게 전천당,1897,97708,14818660,2026-05-29
2026-06-04,9,20263344,너바나 더 밴드 : 전설적 밴드 ‘너바나’와는 별 관련 없는 ‘너바나 더 밴드’의 콤비 맷과 제이. 어느 날 공연을 위해 타임머신을 만드는 황당한 작전을 세우고 처음 만났던 17년 전으로 돌,1237,53803,11874850,2026-05-20
2026-06-04,10,20258837,뒷자리에 태워줘,1205,15323,7614850,2026-05-27
