date,rank,movieCd,movieNm,audiCnt,audiAcc,salesAmt,openDt
2026-05-27,1,20252402,군체,209425,2378508,2017545160,2026-05-21
2026-05-27,2,20263030,백룸,54107,54635,527867890,2026-05-27
2026-05-27,3,20259626,마이클,34492,1239680,339242030,2026-05-13
2026-05-27,4,20258236,만달로리안과 그로구,26242,27634,290204530,2026-05-27
2026-05-27,5,20259791,악마는 프라다를 입는다 2,5334,1569728,52991700,2026-04-29
2026-05-27,6,20263344,너바나 더 밴드 : 전설적 밴드 ‘너바나’와는 별 관련 없는 ‘너바나 더 밴드’의 콤비 맷과 제이. 어느 날 공연을 위해 타임머신을 만드는 황당한 작전을 세우고 처음 만났던 17년 전으로 돌,3533,32929,33738100,2026-05-20
2026-05-27,7,20262975,신극장판 은혼: 요시와라 대염상,2935,54998,30452850,2026-05-20
2026-05-27,8,20258837,뒷자리에 태워줘,2045,3674,19684900,2026-05-27
2026-05-27,9,20261782,프로젝트 헤일메리,1398,2887013,14555450,2026-03-18
2026-05-27,10,20263644,미세스 그린 애플 매지컬 10주년 기념 라이브 ~피오르드~ 온 스크린,1279,1279,31975000,2026-05-27
