date,rank,movieCd,movieNm,audiCnt,audiAcc,salesAmt,openDt
2026-07-28,1,20233219,호프,100148,3619228,1023939630,2026-07-15
2026-07-28,2,20261784,미니언즈 & 몬스터즈,22067,606430,204457520,2026-07-15
2026-07-28,3,20259946,모아나,15557,939876,148370140,2026-07-08
2026-07-28,4,20259781,토이 스토리 5,12498,2861140,119485840,2026-06-17
2026-07-28,5,20242402,눈동자,6533,1524848,67535250,2026-06-24
2026-07-28,6,20262902,다윗,5472,230860,49701550,2026-07-10
2026-07-28,7,20264665,드림 애니멀즈: 더무비,3166,31311,28063810,2026-07-24
2026-07-28,8,20262770,스파이더맨: 브랜드 뉴 데이,1254,1254,17586000,2026-07-29
2026-07-28,9,20252402,군체,967,5951746,9713100,2026-05-21
2026-07-28,10,20262381,사랑의 하츄핑: 고래보석의 전설,961,4951,8649000,2026-08-05
