date,rank,movieCd,movieNm,audiCnt,audiAcc,salesAmt,openDt
2026-04-13,1,20254121,살목지,73629,797649,752287270,2026-04-08
2026-04-13,2,20242837,왕과 사는 남자,23806,16421148,224412330,2026-02-04
2026-04-13,3,20261782,프로젝트 헤일메리,23630,2065143,265741670,2026-03-18
2026-04-13,4,20262343,크라임 101,1299,15870,8075580,2026-04-08
2026-04-13,5,20261666,네가 마지막으로 남긴 노래,1115,77315,10060050,2026-04-01
2026-04-13,6,20192680,끝장수사,1070,84084,9610670,2026-04-02
2026-04-13,7,20253289,극장판 귀멸의 칼날: 무한성편,928,5802757,11723500,2025-08-22
2026-04-13,8,20261622,위 리브 인 타임,921,22152,8908850,2026-04-08
2026-04-13,9,20247648,내 이름은,729,6375,7290000,2026-04-15
2026-04-13,10,20261906,명탐정 코난: 세기말의 마술사,599,92792,5879750,2026-03-27
