date,rank,movieCd,movieNm,audiCnt,audiAcc,salesAmt,openDt
2026-07-23,1,20233219,호프,115008,2648438,1174838200,2026-07-15
2026-07-23,2,20261784,미니언즈 & 몬스터즈,16713,445053,158052140,2026-07-15
2026-07-23,3,20259946,모아나,13261,822237,130141970,2026-07-08
2026-07-23,4,20242402,눈동자,9417,1474481,96438570,2026-06-24
2026-07-23,5,20259781,토이 스토리 5,8043,2783148,78656050,2026-06-17
2026-07-23,6,20262902,다윗,4502,173874,41817500,2026-07-10
2026-07-23,7,20264753,호컴,1508,4650,13348300,2026-07-22
2026-07-23,8,20252402,군체,1281,5946199,13167200,2026-05-21
2026-07-23,9,20263530,마티 슈프림,910,120905,9189650,2026-07-01
2026-07-23,10,20250654,오디세이,624,624,10608000,2026-08-05
