date,rank,movieCd,movieNm,audiCnt,audiAcc,salesAmt,openDt
2026-04-16,1,20254121,살목지,58662,989724,593089560,2026-04-08
2026-04-16,2,20242837,왕과 사는 남자,19252,16484583,170778100,2026-02-04
2026-04-16,3,20261782,프로젝트 헤일메리,19228,2127385,220868640,2026-03-18
2026-04-16,4,20247648,내 이름은,13799,39188,117996340,2026-04-15
2026-04-16,5,20070602,마녀배달부 키키,3043,80605,31878240,2007-11-22
2026-04-16,6,20262811,"극장판 총집편 걸즈 밴드 크라이 있잖아, 미래.",2920,2920,30334020,2026-04-16
2026-04-16,7,20262383,쉘터,2840,6629,18448800,2026-04-15
2026-04-16,8,20240532,짱구,2792,3081,25128000,2026-04-22
2026-04-16,9,20261622,위 리브 인 타임,1890,27089,11511550,2026-04-08
2026-04-16,10,20259339,힌드의 목소리,1368,5960,11371300,2026-04-15
