date,rank,movieCd,movieNm,audiCnt,audiAcc,salesAmt,openDt
2026-08-28,1,20250654,오디세이,211180,8017490,2516450600,2026-08-05
2026-08-28,2,20262770,스파이더맨: 브랜드 뉴 데이,46451,8344409,504182160,2026-07-29
2026-08-28,3,20247458,경주기행,28375,95796,281180790,2026-08-26
2026-08-28,4,20264557,오크 스트리트의 마지막 날,15837,59803,164984740,2026-08-26
2026-08-28,5,20264035,인시디어스: 그들이 넘어왔다,6209,132413,65280900,2026-08-20
2026-08-28,6,20264635,명탐정 코난: 하이웨이의 타천사,4448,386852,47466610,2026-08-12
2026-08-28,7,20255484,오케이 마담2,2903,326841,25676700,2026-08-12
2026-08-28,8,20263307,도그 스타: 마지막 희망,2327,7067,24314750,2026-08-26
2026-08-28,9,20233219,호프,1971,4530400,19876910,2026-07-15
2026-08-28,10,20264715,드라큘라: 러브 테일,1716,8527,15212950,2026-08-26
