date,rank,movieCd,movieNm,audiCnt,audiAcc,salesAmt,openDt
2026-07-18,1,20233219,호프,512194,1732705,5741300020,2026-07-15
2026-07-18,2,20261784,미니언즈 & 몬스터즈,96191,288825,1009023360,2026-07-15
2026-07-18,3,20259946,모아나,56034,722134,587209400,2026-07-08
2026-07-18,4,20259781,토이 스토리 5,37157,2715404,404654280,2026-06-17
2026-07-18,5,20242402,눈동자,24829,1411333,269546300,2026-06-24
2026-07-18,6,20262902,다윗,20280,138185,202879950,2026-07-10
2026-07-18,7,20252402,군체,2950,5939281,33374400,2026-05-21
2026-07-18,8,20264027,극장판 도라에몽: 신 진구의 해저비밀성,2457,64057,22477250,2026-07-01
2026-07-18,9,20263530,마티 슈프림,2086,115353,28178650,2026-07-01
2026-07-18,10,20264718,블리치 천년혈전 편 : 화진담,1212,13004,15972000,2026-07-04
