date,rank,movieCd,movieNm,audiCnt,audiAcc,salesAmt,openDt
2026-09-12,1,20250654,오디세이,191119,10617613,2237970820,2026-08-05
2026-09-12,2,20265146,옵세션,72686,412953,789410980,2026-09-02
2026-09-12,3,20262770,스파이더맨: 브랜드 뉴 데이,35690,8899189,313913440,2026-07-29
2026-09-12,4,20265423,더 드라마,11744,43827,118647400,2026-09-09
2026-09-12,5,20264801,포가튼 아일랜드,9314,11772,94388000,2026-09-23
2026-09-12,6,20247458,경주기행,6097,326365,58320600,2026-08-26
2026-09-12,7,20264918,싱 어게인,5176,84111,50335040,2026-09-02
2026-09-12,8,20233219,호프,3966,4562322,44547310,2026-07-15
2026-09-12,9,20256308,인턴,3869,18173,52574020,2026-09-16
2026-09-12,10,20018158,이누야샤 극장판: 시대를 초월한 마음,3846,16495,39684600,2026-09-09
