date,rank,movieCd,movieNm,audiCnt,audiAcc,salesAmt,openDt
2026-09-02,1,20250654,오디세이,107004,9231219,1247303540,2026-08-05
2026-09-02,2,20262770,스파이더맨: 브랜드 뉴 데이,26223,8626135,224615110,2026-07-29
2026-09-02,3,20265146,옵세션,23956,24894,252638520,2026-09-02
2026-09-02,4,20204641,비광,16036,17831,138162300,2026-09-02
2026-09-02,5,20247458,경주기행,12730,238503,115689550,2026-08-26
2026-09-02,6,20264918,싱 어게인,10500,11889,97379450,2026-09-02
2026-09-02,7,20265573,인 더 그레이,2959,3115,24070360,2026-09-02
2026-09-02,8,20264635,명탐정 코난: 하이웨이의 타천사,2394,410932,23223850,2026-08-12
2026-09-02,9,20167922,핵소 고지,2292,181576,16673600,2017-02-22
2026-09-02,10,20127108,모모와 다락방의 수상한 요괴들,2207,302945,14746900,2012-07-05
