date,rank,movieCd,movieNm,audiCnt,audiAcc,salesAmt,openDt
2026-03-12,1,20242837,왕과 사는 남자,158649,12214087,1475777440,2026-02-04
2026-03-12,2,20256283,호퍼스,9567,357947,94689790,2026-03-04
2026-03-12,3,20232662,삼악도,7169,19168,61907000,2026-03-11
2026-03-12,4,20254501,F1 더 무비,5337,5226728,72087820,2025-06-25
2026-03-12,5,20241266,휴민트,3955,1951303,38399330,2026-02-11
2026-03-12,6,20241501,매드 댄스 오피스,2220,37603,19439200,2026-03-04
2026-03-12,7,20060033,오만과 편견,2057,889971,20395900,2006-03-24
2026-03-12,8,20258074,아르코,1451,10613,12012160,2026-03-11
2026-03-12,9,20247457,신의악단,1029,1425460,8996200,2025-12-31
2026-03-12,10,20259583,초속 5센티미터,1014,87040,9059500,2026-02-25
