date,rank,movieCd,movieNm,audiCnt,audiAcc,salesAmt,openDt
2026-07-31,1,20262770,스파이더맨: 브랜드 뉴 데이,526069,1657286,5793520750,2026-07-29
2026-07-31,2,20233219,호프,81496,3856271,835668800,2026-07-15
2026-07-31,3,20261784,미니언즈 & 몬스터즈,20042,668737,190221930,2026-07-15
2026-07-31,4,20259946,모아나,11630,974457,112605600,2026-07-08
2026-07-31,5,20259781,토이 스토리 5,10380,2890716,102040720,2026-06-17
2026-07-31,6,20262902,다윗,6272,244637,59424000,2026-07-10
2026-07-31,7,20264148,어떻게 해야 했을까?,4351,12350,45668700,2026-07-29
2026-07-31,8,20242402,눈동자,2377,1532391,25505350,2026-06-24
2026-07-31,9,20264665,드림 애니멀즈: 더무비,1943,39220,17893270,2026-07-24
2026-07-31,10,20265254,투모로우바이투게더 브이알 콘서트 : 엔드리스 라이드,886,886,31387000,2026-07-31
