date,rank,movieCd,movieNm,audiCnt,audiAcc,salesAmt,openDt
2026-06-07,1,20252402,군체,204211,4727511,2090692990,2026-05-21
2026-06-07,2,20248252,와일드 씽,111734,543720,1103843280,2026-06-03
2026-06-07,3,20263030,백룸,67804,799634,720682390,2026-05-27
2026-06-07,4,20259626,마이클,23504,1540143,247022640,2026-05-13
2026-06-07,5,20263512,이상한 과자 가게 전천당,18406,136821,164929040,2026-05-29
2026-06-07,6,20258236,만달로리안과 그로구,11841,191834,154126350,2026-05-27
2026-06-07,7,20259773,슈퍼 마리오 갤럭시,5568,1630535,55040660,2026-04-29
2026-06-07,8,20263272,돌핀보이: 푸른 바다의 수호자,3115,13617,28062900,2026-06-03
2026-06-07,9,20040734,노트북,3037,839431,38720000,2004-11-26
2026-06-07,10,20263941,마스터즈 오브 유니버스,2412,10323,21591870,2026-06-05
