date,rank,movieCd,movieNm,audiCnt,audiAcc,salesAmt,openDt
2026-09-20,1,20256308,인턴,98840,403895,986440830,2026-09-16
2026-09-20,2,20250654,오디세이,92771,11217625,1137085560,2026-08-05
2026-09-20,3,20265146,옵세션,44933,701709,489146200,2026-09-02
2026-09-20,4,20263870,레지던트 이블: 0번째 밤,26242,103654,282526220,2026-09-17
2026-09-20,5,20262770,스파이더맨: 브랜드 뉴 데이,12694,8990600,110276560,2026-07-29
2026-09-20,6,20261807,극장판 치이카와: 인어 섬의 비밀,10094,21203,134743510,2026-09-30
2026-09-20,7,20070216,시간을 달리는 소녀,4493,132656,48531300,2007-06-14
2026-09-20,8,20265587,디지몬 어드벤처 : 운명적 만남 & 우리들의 워 게임!,4244,17764,44933400,2026-09-16
2026-09-20,9,20265423,더 드라마,3181,80094,36218660,2026-09-09
2026-09-20,10,20256161,타짜: 벨제붑의 노래,3049,19183,37185100,2026-09-23
