date,rank,movieCd,movieNm,audiCnt,audiAcc,salesAmt,openDt
2026-03-11,1,20242837,왕과 사는 남자,171424,12055443,1589244240,2026-02-04
2026-03-11,2,20256283,호퍼스,11605,348380,114041000,2026-03-04
2026-03-11,3,20232662,삼악도,11185,12000,94089600,2026-03-11
2026-03-11,4,20254501,F1 더 무비,6406,5221391,84644760,2025-06-25
2026-03-11,5,20241266,휴민트,4150,1947348,38687540,2026-02-11
2026-03-11,6,20060033,오만과 편견,2865,887914,29092900,2006-03-24
2026-03-11,7,20258074,아르코,2528,9162,20638500,2026-03-11
2026-03-11,8,20241501,매드 댄스 오피스,2088,35383,17048300,2026-03-04
2026-03-11,9,20261181,너자 2,1533,59181,8308100,2026-02-25
2026-03-11,10,20259583,초속 5센티미터,1355,86026,11778800,2026-02-25
