date,rank,movieCd,movieNm,audiCnt,audiAcc,salesAmt,openDt
2026-04-12,1,20254121,살목지,197680,724025,2064477590,2026-04-08
2026-04-12,2,20261782,프로젝트 헤일메리,97251,2041522,1071028060,2026-03-18
2026-04-12,3,20242837,왕과 사는 남자,65969,16397342,658868480,2026-02-04
2026-04-12,4,20262648,런닝맨: 라이트&쉐도우,5853,13057,49554250,2026-04-11
2026-04-12,5,20256283,호퍼스,5824,754048,59100600,2026-03-04
2026-04-12,6,20253289,극장판 귀멸의 칼날: 무한성편,4846,5801829,62355400,2025-08-22
2026-04-12,7,20261622,위 리브 인 타임,3776,21233,28533900,2026-04-08
2026-04-12,8,20261666,네가 마지막으로 남긴 노래,3342,76200,34035690,2026-04-01
2026-04-12,9,20262343,크라임 101,2625,14571,18726820,2026-04-08
2026-04-12,10,20261906,명탐정 코난: 세기말의 마술사,2623,92193,27130900,2026-03-27
