date,rank,movieCd,movieNm,audiCnt,audiAcc,salesAmt,openDt
2026-05-08,1,20259791,악마는 프라다를 입는다 2,42875,1068995,439076090,2026-04-29
2026-05-08,2,20254121,살목지,26381,2901907,277006830,2026-04-08
2026-05-08,3,20259773,슈퍼 마리오 갤럭시,17505,1152210,168626020,2026-04-29
2026-05-08,4,20261782,프로젝트 헤일메리,12483,2736899,151840280,2026-03-18
2026-05-08,5,20240532,짱구,6118,351461,61352800,2026-04-22
2026-05-08,6,20242837,왕과 사는 남자,5823,16816580,54004050,2026-02-04
2026-05-08,7,20262685,란 12.3,2393,221855,24332350,2026-04-22
2026-05-08,8,20262947,모탈 컴뱃 2,2135,6550,24040050,2026-05-06
2026-05-08,9,20247648,내 이름은,2056,201661,17033600,2026-04-15
2026-05-08,10,20262775,기동전사 건담: 섬광의 하사웨이 키르케의 마녀,757,39310,6347700,2026-04-22
