date,rank,movieCd,movieNm,audiCnt,audiAcc,salesAmt,openDt
2026-03-23,1,20242837,왕과 사는 남자,85715,14842818,814098280,2026-02-04
2026-03-23,2,20261782,프로젝트 헤일메리,42557,603920,501365040,2026-03-18
2026-03-23,3,20256283,호퍼스,3856,650287,37708550,2026-03-04
2026-03-23,4,20241575,메소드연기,2769,46491,24602200,2026-03-18
2026-03-23,5,20253101,극장판 진격의 거인 완결편 더 라스트 어택,2408,991828,29528900,2025-03-13
2026-03-23,6,20232662,삼악도,1074,83631,11659800,2026-03-11
2026-03-23,7,20261804,폭탄,895,19509,8972700,2026-03-18
2026-03-23,8,20261694,투어스 브이알 콘서트 : 러쉬로드,610,20814,19520000,2026-03-04
2026-03-23,9,20241266,휴민트,555,1978891,5195800,2026-02-11
2026-03-23,10,20060033,오만과 편견,535,906766,5369100,2006-03-24
