date,rank,movieCd,movieNm,audiCnt,audiAcc,salesAmt,openDt
2026-08-30,1,20250654,오디세이,393906,8864938,4378038430,2026-08-05
2026-08-30,2,20262770,스파이더맨: 브랜드 뉴 데이,94282,8548398,989485450,2026-07-29
2026-08-30,3,20247458,경주기행,44484,192384,444883940,2026-08-26
2026-08-30,4,20264557,오크 스트리트의 마지막 날,20862,107438,212784580,2026-08-26
2026-08-30,5,20262381,사랑의 하츄핑: 고래보석의 전설,19984,838709,197519130,2026-08-05
2026-08-30,6,20264635,명탐정 코난: 하이웨이의 타천사,7619,403090,77690240,2026-08-12
2026-08-30,7,20264035,인시디어스: 그들이 넘어왔다,7161,148333,74466400,2026-08-20
2026-08-30,8,20255484,오케이 마담2,5038,334907,54824950,2026-08-12
2026-08-30,9,20262945,퍼피 구조대: 더 다이노 무비,4043,106540,39264930,2026-08-13
2026-08-30,10,20265388,고스트밴드,3623,13803,26550000,2026-08-26
