date,rank,movieCd,movieNm,audiCnt,audiAcc,salesAmt,openDt
2026-05-13,1,20259626,마이클,99903,118493,1048779000,2026-05-13
2026-05-13,2,20259791,악마는 프라다를 입는다 2,29970,1299742,292037450,2026-04-29
2026-05-13,3,20254121,살목지,16444,3067179,158787100,2026-04-08
2026-05-13,4,20261782,프로젝트 헤일메리,7048,2804575,70766810,2026-03-18
2026-05-13,5,20259773,슈퍼 마리오 갤럭시,6561,1339816,59740620,2026-04-29
2026-05-13,6,20242837,왕과 사는 남자,4625,16846470,37597000,2026-02-04
2026-05-13,7,20252801,교생실습,3707,5801,32963550,2026-05-13
2026-05-13,8,20240532,짱구,3306,388533,30379100,2026-04-22
2026-05-13,9,20040695,이프 온리,2988,1040634,30361050,2004-10-29
2026-05-13,10,20194376,탑건: 매버릭,2718,8252163,27551250,2022-06-22
