date,rank,movieCd,movieNm,audiCnt,audiAcc,salesAmt,openDt
2026-03-25,1,20242837,왕과 사는 남자,110071,15031641,869129260,2026-02-04
2026-03-25,2,20261782,프로젝트 헤일메리,73500,717583,673641840,2026-03-18
2026-03-25,3,20253289,극장판 귀멸의 칼날: 무한성편,7306,5708265,70168000,2025-08-22
2026-03-25,4,20253101,극장판 진격의 거인 완결편 더 라스트 어택,5956,999953,54170200,2025-03-13
2026-03-25,5,20256283,호퍼스,5780,660347,44892200,2026-03-04
2026-03-25,6,20257521,프로텍터,5409,5623,41669960,2026-03-25
2026-03-25,7,19970100,첨밀밀,4006,6992,32079800,1997-03-01
2026-03-25,8,20128386,라이프 오브 파이,3065,1650062,25953300,2013-01-01
2026-03-25,9,20241575,메소드연기,2057,51944,14572300,2026-03-18
2026-03-25,10,19868242,연지구 디 오리지널 4K,1402,2718,10979500,2026-03-25
