date,rank,movieCd,movieNm,audiCnt,audiAcc,salesAmt,openDt
2026-07-27,1,20233219,호프,103409,3519095,1057625480,2026-07-15
2026-07-27,2,20261784,미니언즈 & 몬스터즈,21401,584363,202780900,2026-07-15
2026-07-27,3,20259946,모아나,15049,924319,145849290,2026-07-08
2026-07-27,4,20259781,토이 스토리 5,11521,2848642,112255100,2026-06-17
2026-07-27,5,20242402,눈동자,6698,1518317,68698000,2026-06-24
2026-07-27,6,20262902,다윗,5037,225388,47140850,2026-07-10
2026-07-27,7,20264665,드림 애니멀즈: 더무비,3741,28145,33524130,2026-07-24
2026-07-27,8,20255484,오케이 마담2,2952,3241,26952000,2026-08-12
2026-07-27,9,20252402,군체,813,5950781,8312100,2026-05-21
2026-07-27,10,20263530,마티 슈프림,704,126011,7342100,2026-07-01
