date,rank,movieCd,movieNm,audiCnt,audiAcc,salesAmt,openDt
2026-07-21,1,20233219,호프,128899,2401617,1344281460,2026-07-15
2026-07-21,2,20261784,미니언즈 & 몬스터즈,18765,410348,185873530,2026-07-15
2026-07-21,3,20259946,모아나,12634,795817,126872070,2026-07-08
2026-07-21,4,20242402,눈동자,12345,1453778,126467600,2026-06-24
2026-07-21,5,20259781,토이 스토리 5,8400,2766082,84155290,2026-06-17
2026-07-21,6,20262902,다윗,3362,166370,32834750,2026-07-10
2026-07-21,7,20252402,군체,1252,5943504,13139400,2026-05-21
2026-07-21,8,20262381,사랑의 하츄핑: 고래보석의 전설,874,874,7866000,2026-08-05
2026-07-21,9,20263530,마티 슈프림,815,118779,8463100,2026-07-01
2026-07-21,10,20248252,와일드 씽,713,1341802,6654950,2026-06-03
