date,rank,movieCd,movieNm,audiCnt,audiAcc,salesAmt,openDt
2026-03-19,1,20242837,왕과 사는 남자,107190,13953447,1002229910,2026-02-04
2026-03-19,2,20261782,프로젝트 헤일메리,53227,131281,613563010,2026-03-18
2026-03-19,3,20241575,메소드연기,6991,18847,60543900,2026-03-18
2026-03-19,4,20256283,호퍼스,4621,557646,44784540,2026-03-04
2026-03-19,5,20261804,폭탄,3194,8349,21949100,2026-03-18
2026-03-19,6,20232662,삼악도,2543,70711,21249100,2026-03-11
2026-03-19,7,20060033,오만과 편견,1285,902878,13114600,2006-03-24
2026-03-19,8,20261437,녹나무의 파수꾼,1120,2668,10394400,2026-03-18
2026-03-19,9,20261694,투어스 브이알 콘서트 : 러쉬로드,851,16720,27232000,2026-03-04
2026-03-19,10,19950084,쇼생크 탈출,814,59591,8293100,1995-02-04
