date,rank,movieCd,movieNm,audiCnt,audiAcc,salesAmt,openDt
2026-07-19,1,20233219,호프,397015,2129672,4405285440,2026-07-15
2026-07-19,2,20261784,미니언즈 & 몬스터즈,85959,374776,891176580,2026-07-15
2026-07-19,3,20259946,모아나,49965,772092,518125570,2026-07-08
2026-07-19,4,20259781,토이 스토리 5,34777,2750172,370677140,2026-06-17
2026-07-19,5,20262902,다윗,21585,159770,214815500,2026-07-10
2026-07-19,6,20242402,눈동자,19892,1431216,215844980,2026-06-24
2026-07-19,7,20252402,군체,1846,5941127,20615900,2026-05-21
2026-07-19,8,20263530,마티 슈프림,1730,117083,21355450,2026-07-01
2026-07-19,9,20264027,극장판 도라에몽: 신 진구의 해저비밀성,1679,65736,16829600,2026-07-01
2026-07-19,10,20264718,블리치 천년혈전 편 : 화진담,977,13981,12498000,2026-07-04
