date,rank,movieCd,movieNm,audiCnt,audiAcc,salesAmt,openDt
2026-04-05,1,20261782,프로젝트 헤일메리,116917,1635219,1286307850,2026-03-18
2026-04-05,2,20242837,왕과 사는 남자,94404,16091693,947513480,2026-02-04
2026-04-05,3,20192680,끝장수사,13347,56316,128083710,2026-04-02
2026-04-05,4,20261666,네가 마지막으로 남긴 노래,11758,54009,125077090,2026-04-01
2026-04-05,5,20253289,극장판 귀멸의 칼날: 무한성편,11077,5782529,149204400,2025-08-22
2026-04-05,6,20256283,호퍼스,9077,738058,92007070,2026-03-04
2026-04-05,7,20254121,살목지,7565,26721,90617700,2026-04-08
2026-04-05,8,20261906,명탐정 코난: 세기말의 마술사,5544,80677,54614150,2026-03-27
2026-04-05,9,20226489,리바운드,3029,706398,34514400,2023-04-05
2026-04-05,10,20262179,펫 트레인,2748,18567,20880550,2026-03-28
