date,rank,movieCd,movieNm,audiCnt,audiAcc,salesAmt,openDt
2026-09-18,1,20256308,인턴,61142,189862,597867350,2026-09-16
2026-09-18,2,20250654,오디세이,55191,11016039,735574670,2026-08-05
2026-09-18,3,20265146,옵세션,31449,601695,347971950,2026-09-02
2026-09-18,4,20263870,레지던트 이블: 0번째 밤,21382,44257,224641450,2026-09-17
2026-09-18,5,20262770,스파이더맨: 브랜드 뉴 데이,6108,8963072,52203300,2026-07-29
2026-09-18,6,20224573,부활남: 더 레드,5124,6350,51364000,2026-09-30
2026-09-18,7,20255033,암살자(들),4319,18453,41850000,2026-09-23
2026-09-18,8,20265423,더 드라마,2892,73459,28771750,2026-09-09
2026-09-18,9,20070216,시간을 달리는 소녀,2860,123363,33170800,2007-06-14
2026-09-18,10,20265587,디지몬 어드벤처 : 운명적 만남 & 우리들의 워 게임!,2005,8313,22776600,2026-09-16
