date,rank,movieCd,movieNm,audiCnt,audiAcc,salesAmt,openDt
2026-09-05,1,20250654,오디세이,301247,9768255,3428663390,2026-08-05
2026-09-05,2,20262770,스파이더맨: 브랜드 뉴 데이,63671,8737145,547483000,2026-07-29
2026-09-05,3,20265146,옵세션,55420,133637,605532720,2026-09-02
2026-09-05,4,20247458,경주기행,19642,279761,195523500,2026-08-26
2026-09-05,5,20204641,비광,15879,56978,151242650,2026-09-02
2026-09-05,6,20264918,싱 어게인,13282,43927,130123100,2026-09-02
2026-09-05,7,20262381,사랑의 하츄핑: 고래보석의 전설,7944,850675,77899710,2026-08-05
2026-09-05,8,20256308,인턴,3379,11989,34906000,2026-09-16
2026-09-05,9,20264635,명탐정 코난: 하이웨이의 타천사,3164,417688,32352950,2026-08-12
2026-09-05,10,20264557,오크 스트리트의 마지막 날,2849,128069,28844000,2026-08-26
