date,rank,movieCd,movieNm,audiCnt,audiAcc,salesAmt,openDt
2026-07-22,1,20233219,호프,131831,2533433,1347477160,2026-07-15
2026-07-22,2,20261784,미니언즈 & 몬스터즈,18078,428340,175952190,2026-07-15
2026-07-22,3,20259946,모아나,13159,808976,132122460,2026-07-08
2026-07-22,4,20242402,눈동자,11292,1465064,114971420,2026-06-24
2026-07-22,5,20259781,토이 스토리 5,9028,2775110,88939870,2026-06-17
2026-07-22,6,20262902,다윗,3002,169372,28969150,2026-07-10
2026-07-22,7,20264753,호컴,2032,3142,17871200,2026-07-22
2026-07-22,8,20236493,지느러미,1543,2542,14895450,2026-07-22
2026-07-22,9,20252402,군체,1414,5944918,15012200,2026-05-21
2026-07-22,10,20263530,마티 슈프림,1216,119995,12745350,2026-07-01
