date,rank,movieCd,movieNm,audiCnt,audiAcc,salesAmt,openDt
2026-08-04,1,20262770,스파이더맨: 브랜드 뉴 데이,348262,4134150,3630962470,2026-07-29
2026-08-04,2,20233219,호프,61226,4235698,581937140,2026-07-15
2026-08-04,3,20261784,미니언즈 & 몬스터즈,12339,738733,110432150,2026-07-15
2026-08-04,4,20259781,토이 스토리 5,7890,2927554,73375740,2026-06-17
2026-08-04,5,20259946,모아나,6864,1013797,63551500,2026-07-08
2026-08-04,6,20262902,다윗,3059,269493,28581200,2026-07-10
2026-08-04,7,20264148,어떻게 해야 했을까?,2991,30146,29506850,2026-07-29
2026-08-04,8,20242402,눈동자,1369,1540233,13952100,2026-06-24
2026-08-04,9,20250654,오디세이,1065,2367,12681000,2026-08-05
2026-08-04,10,20262381,사랑의 하츄핑: 고래보석의 전설,916,27410,10966800,2026-08-05
