date,rank,movieCd,movieNm,audiCnt,audiAcc,salesAmt,openDt
2026-05-22,1,20252402,군체,230046,448336,2579566470,2026-05-21
2026-05-22,2,20259626,마이클,41010,848730,463550440,2026-05-13
2026-05-22,3,20259791,악마는 프라다를 입는다 2,11973,1509574,135197680,2026-04-29
2026-05-22,4,20254121,살목지,4840,3203866,56031500,2026-04-08
2026-05-22,5,20262975,신극장판 은혼: 요시와라 대염상,4779,22346,56722090,2026-05-20
2026-05-22,6,20259773,슈퍼 마리오 갤럭시,3594,1486877,33194200,2026-04-29
2026-05-22,7,20263344,너바나 더 밴드 : 전설적 밴드 ‘너바나’와는 별 관련 없는 ‘너바나 더 밴드’의 콤비 맷과 제이. 어느 날 공연을 위해 타임머신을 만드는 황당한 작전을 세우고 처음 만났던 17년 전으로 돌,2848,10676,33808900,2026-05-20
2026-05-22,8,20261782,프로젝트 헤일메리,2654,2864165,30616450,2026-03-18
2026-05-22,9,20263253,극장판 내 마음의 위험한 녀석,2543,6438,29917080,2026-05-21
2026-05-22,10,20242837,왕과 사는 남자,1500,16876676,14060700,2026-02-04
