date,rank,movieCd,movieNm,audiCnt,audiAcc,salesAmt,openDt
2026-06-26,1,20259781,토이 스토리 5,74937,1189337,784356740,2026-06-17
2026-06-26,2,20242402,눈동자,48996,121273,494979340,2026-06-24
2026-06-26,3,20252402,군체,21637,5639586,226371250,2026-05-21
2026-06-26,4,20248252,와일드 씽,15950,1182362,156294380,2026-06-03
2026-06-26,5,20250489,슈퍼걸,15817,65901,167226470,2026-06-24
2026-06-26,6,20263030,백룸,7896,1131344,88893950,2026-05-27
2026-06-26,7,20264241,정동원 팬콘서트 필름 : 다시 만나는 길,3353,3353,83825000,2026-06-26
2026-06-26,8,20258945,너만 보이는 날,1955,10586,16897800,2026-06-24
2026-06-26,9,20149629,비긴 어게인,1610,3737921,18913050,2014-08-13
2026-06-26,10,20242837,왕과 사는 남자,1597,16904376,11933600,2026-02-04
