date,rank,movieCd,movieNm,audiCnt,audiAcc,salesAmt,openDt
2026-05-11,1,20259791,악마는 프라다를 입는다 2,24856,1246484,250692610,2026-04-29
2026-05-11,2,20254121,살목지,14561,3037360,149637230,2026-04-08
2026-05-11,3,20259773,슈퍼 마리오 갤럭시,7191,1325908,72856350,2026-04-29
2026-05-11,4,20261782,프로젝트 헤일메리,7049,2790015,86328020,2026-03-18
2026-05-11,5,20240532,짱구,4447,381052,43781220,2026-04-22
2026-05-11,6,20242837,왕과 사는 남자,3446,16836970,31877200,2026-02-04
2026-05-11,7,20262685,란 12.3,1590,231977,15206950,2026-04-22
2026-05-11,8,20259626,마이클,1506,18375,16200000,2026-05-13
2026-05-11,9,20262947,모탈 컴뱃 2,1168,13217,12540250,2026-05-06
2026-05-11,10,20247648,내 이름은,896,205640,8243200,2026-04-15
