date,rank,movieCd,movieNm,audiCnt,audiAcc,salesAmt,openDt
2026-08-21,1,20250654,오디세이,261649,6049816,3056615650,2026-08-05
2026-08-21,2,20262770,스파이더맨: 브랜드 뉴 데이,73124,7813991,793219560,2026-07-29
2026-08-21,3,20264035,인시디어스: 그들이 넘어왔다,19884,42214,206768180,2026-08-20
2026-08-21,4,20264635,명탐정 코난: 하이웨이의 타천사,9839,316062,102989620,2026-08-12
2026-08-21,5,20255484,오케이 마담2,8426,280349,77892950,2026-08-12
2026-08-21,6,20262381,사랑의 하츄핑: 고래보석의 전설,5769,724550,50141150,2026-08-05
2026-08-21,7,20233219,호프,5115,4505144,50267050,2026-07-15
2026-08-21,8,20264080,워페어,1827,8357,20120390,2026-08-19
2026-08-21,9,20264148,어떻게 해야 했을까?,1660,79674,16512850,2026-07-29
2026-08-21,10,20100810,마루 밑 아리에티,1551,1077378,16319750,2010-09-09
