date,rank,movieCd,movieNm,audiCnt,audiAcc,salesAmt,openDt
2026-08-16,1,20250654,오디세이,720613,4542480,7880055810,2026-08-05
2026-08-16,2,20262770,스파이더맨: 브랜드 뉴 데이,314148,7279373,3278736930,2026-07-29
2026-08-16,3,20262381,사랑의 하츄핑: 고래보석의 전설,58345,633527,562201390,2026-08-05
2026-08-16,4,20255484,오케이 마담2,46765,203968,460479670,2026-08-12
2026-08-16,5,20264635,명탐정 코난: 하이웨이의 타천사,42020,226028,424630460,2026-08-12
2026-08-16,6,20262945,퍼피 구조대: 더 다이노 무비,18180,47625,177006890,2026-08-13
2026-08-16,7,20233219,호프,15400,4475560,156722240,2026-07-15
2026-08-16,8,20264148,어떻게 해야 했을까?,3502,69312,35910300,2026-07-29
2026-08-16,9,20262902,다윗,3321,298694,31370400,2026-07-10
2026-08-16,10,20185485,보헤미안 랩소디,996,9954758,10925450,2018-10-31
