date,rank,movieCd,movieNm,audiCnt,audiAcc,salesAmt,openDt
2026-06-20,1,20259781,토이 스토리 5,335733,585515,3474995420,2026-06-17
2026-06-20,2,20252402,군체,87590,5464405,919476820,2026-05-21
2026-06-20,3,20248252,와일드 씽,62549,1054768,623045600,2026-06-03
2026-06-20,4,20263030,백룸,28414,1064322,311141800,2026-05-27
2026-06-20,5,20248484,신사: 악귀의 속삭임,9604,26448,106303950,2026-06-17
2026-06-20,6,20250655,디스클로저 데이,7669,237306,78552130,2026-06-10
2026-06-20,7,20259626,마이클,5030,1607550,54816810,2026-05-13
2026-06-20,8,20149629,비긴 어게인,4766,3726154,59153500,2014-08-13
2026-06-20,9,20261766,상자 속의 양,3301,61132,31434490,2026-06-10
2026-06-20,10,20258236,만달로리안과 그로구,2405,221483,34181390,2026-05-27
