date,rank,movieCd,movieNm,audiCnt,audiAcc,salesAmt,openDt
2026-06-17,1,20259781,토이 스토리 5,94796,96333,998232790,2026-06-17
2026-06-17,2,20252402,군체,30906,5309630,308726760,2026-05-21
2026-06-17,3,20248252,와일드 씽,25267,943650,235659920,2026-06-03
2026-06-17,4,20263030,백룸,9899,1010115,106143420,2026-05-27
2026-06-17,5,20248484,신사: 악귀의 속삭임,7145,8897,66759450,2026-06-17
2026-06-17,6,20250655,디스클로저 데이,5600,220610,53877390,2026-06-10
2026-06-17,7,20261766,상자 속의 양,3661,50775,31614840,2026-06-10
2026-06-17,8,20149629,비긴 어게인,3115,3716553,34177750,2014-08-13
2026-06-17,9,20259626,마이클,1880,1597685,19571530,2026-05-13
2026-06-17,10,20163018,싱 스트리트,1603,593628,15871900,2016-05-19
