date,rank,movieCd,movieNm,audiCnt,audiAcc,salesAmt,openDt
2026-05-09,1,20259791,악마는 프라다를 입는다 2,84301,1153296,880946490,2026-04-29
2026-05-09,2,20259773,슈퍼 마리오 갤럭시,84027,1236237,817838580,2026-04-29
2026-05-09,3,20254121,살목지,64738,2966643,672328250,2026-04-08
2026-05-09,4,20261782,프로젝트 헤일메리,25296,2762195,319634340,2026-03-18
2026-05-09,5,20240532,짱구,12913,364374,132699780,2026-04-22
2026-05-09,6,20242837,왕과 사는 남자,8658,16825238,87749830,2026-02-04
2026-05-09,7,20262685,란 12.3,4322,226177,43943760,2026-04-22
2026-05-09,8,20262947,모탈 컴뱃 2,3159,9709,37534140,2026-05-06
2026-05-09,9,20247648,내 이름은,1545,203206,13772500,2026-04-15
2026-05-09,10,20261943,올 그린스,1228,5847,11126200,2026-05-06
