date,rank,movieCd,movieNm,audiCnt,audiAcc,salesAmt,openDt
2026-03-04,1,20242837,왕과 사는 남자,189641,9597456,1768447810,2026-02-04
2026-03-04,2,20256283,호퍼스,17155,69566,171315880,2026-03-04
2026-03-04,3,20258444,브라이드!,7358,7626,70617440,2026-03-04
2026-03-04,4,20241266,휴민트,6837,1881274,69381720,2026-02-11
2026-03-04,5,20241501,매드 댄스 오피스,5420,8350,45384560,2026-03-04
2026-03-04,6,20250875,우리는 매일매일,2523,3130,21068300,2026-03-04
2026-03-04,7,20261181,너자 2,2512,46134,13898100,2026-02-25
2026-03-04,8,20250413,다이 마이 러브,2164,2164,17508600,2026-03-04
2026-03-04,9,20250365,햄넷,1979,34648,18682300,2026-02-25
2026-03-04,10,20261526,아이엠스타!X프리파라 더 무비 -만남의 기적!-,1754,75777,17500900,2026-02-04
