date,rank,movieCd,movieNm,audiCnt,audiAcc,salesAmt,openDt
2026-08-05,1,20250654,오디세이,291356,293723,3122081000,2026-08-05
2026-08-05,2,20262770,스파이더맨: 브랜드 뉴 데이,273990,4408143,2712681420,2026-07-29
2026-08-05,3,20262381,사랑의 하츄핑: 고래보석의 전설,73032,100442,658310130,2026-08-05
2026-08-05,4,20233219,호프,29925,4265623,289488170,2026-07-15
2026-08-05,5,20261784,미니언즈 & 몬스터즈,5292,744023,45819750,2026-07-15
2026-08-05,6,20264148,어떻게 해야 했을까?,4119,34265,38893270,2026-07-29
2026-08-05,7,20259781,토이 스토리 5,2766,2930320,25958750,2026-06-17
2026-08-05,8,20259946,모아나,2323,1016120,19942260,2026-07-08
2026-08-05,9,20262902,다윗,1388,270881,12701600,2026-07-10
2026-08-05,10,20242402,눈동자,339,1540572,2919650,2026-06-24
