date,rank,movieCd,movieNm,audiCnt,audiAcc,salesAmt,openDt
2026-08-25,1,20250654,오디세이,164382,7460311,1892906950,2026-08-05
2026-08-25,2,20262770,스파이더맨: 브랜드 뉴 데이,41657,8215569,428692990,2026-07-29
2026-08-25,3,20264035,인시디어스: 그들이 넘어왔다,10898,115624,109233750,2026-08-20
2026-08-25,4,20264635,명탐정 코난: 하이웨이의 타천사,6165,369112,61175380,2026-08-12
2026-08-25,5,20255484,오케이 마담2,5775,316273,52417550,2026-08-12
2026-08-25,6,20262381,사랑의 하츄핑: 고래보석의 전설,3774,795198,32305050,2026-08-05
2026-08-25,7,20233219,호프,3090,4524509,29253260,2026-07-15
2026-08-25,8,20264557,오크 스트리트의 마지막 날,1306,1850,11754000,2026-08-26
2026-08-25,9,20100810,마루 밑 아리에티,1239,1088832,12524500,2010-09-09
2026-08-25,10,20264080,워페어,1224,16374,12384760,2026-08-19
