date,rank,movieCd,movieNm,audiCnt,audiAcc,salesAmt,openDt
2026-06-05,1,20252402,군체,117729,4241383,1223185030,2026-05-21
2026-06-05,2,20248252,와일드 씽,60415,282949,580385730,2026-06-03
2026-06-05,3,20263030,백룸,38948,638767,421487940,2026-05-27
2026-06-05,4,20259626,마이클,11049,1487673,114121700,2026-05-13
2026-06-05,5,20263941,마스터즈 오브 유니버스,4615,4741,39104100,2026-06-05
2026-06-05,6,20258236,만달로리안과 그로구,4480,165135,46160490,2026-05-27
2026-06-05,7,20040734,노트북,3156,834080,36857950,2004-11-26
2026-06-05,8,20263761,플레이브 아시아 투어 [대쉬: 퀀텀 리프] 앙코르 인 시네마,2337,17152,53751000,2026-06-03
2026-06-05,9,20263512,이상한 과자 가게 전천당,1696,99404,14347750,2026-05-29
2026-06-05,10,20263344,너바나 더 밴드 : 전설적 밴드 ‘너바나’와는 별 관련 없는 ‘너바나 더 밴드’의 콤비 맷과 제이. 어느 날 공연을 위해 타임머신을 만드는 황당한 작전을 세우고 처음 만났던 17년 전으로 돌,1450,55253,14778250,2026-05-20
