date,rank,movieCd,movieNm,audiCnt,audiAcc,salesAmt,openDt
2026-08-07,1,20250654,오디세이,310154,851451,3489234370,2026-08-05
2026-08-07,2,20262770,스파이더맨: 브랜드 뉴 데이,286589,4933991,2994369040,2026-07-29
2026-08-07,3,20262381,사랑의 하츄핑: 고래보석의 전설,41689,186032,383969450,2026-08-05
2026-08-07,4,20233219,호프,30795,4323771,322792460,2026-07-15
2026-08-07,5,20261784,미니언즈 & 몬스터즈,4522,753211,40067750,2026-07-15
2026-08-07,6,20264148,어떻게 해야 했을까?,3505,41203,36250000,2026-07-29
2026-08-07,7,20262902,다윗,2671,275161,25396950,2026-07-10
2026-08-07,8,20259781,토이 스토리 5,2415,2935402,23252890,2026-06-17
2026-08-07,9,20259946,모아나,1570,1019228,15308450,2026-07-08
2026-08-07,10,20265254,투모로우바이투게더 브이알 콘서트 : 엔드리스 라이드,454,5528,16091000,2026-07-31
