date,rank,movieCd,movieNm,audiCnt,audiAcc,salesAmt,openDt
2026-07-12,1,20259946,모아나,164930,511469,1824392270,2026-07-08
2026-07-12,2,20259781,토이 스토리 5,98662,2580317,1060338000,2026-06-17
2026-07-12,3,20242402,눈동자,95584,1277259,1039086150,2026-06-24
2026-07-12,4,20262902,다윗,26703,75469,269567020,2026-07-10
2026-07-12,5,20252402,군체,13527,5914321,150602370,2026-05-21
2026-07-12,6,20233219,호프,5050,10680,75750000,2026-07-15
2026-07-12,7,20263530,마티 슈프림,4894,102094,54764600,2026-07-01
2026-07-12,8,20264027,극장판 도라에몽: 신 진구의 해저비밀성,4880,57150,51602950,2026-07-01
2026-07-12,9,20248252,와일드 씽,3721,1333233,32697100,2026-06-03
2026-07-12,10,20263030,백룸,2901,1209069,34311950,2026-05-27
