date,rank,movieCd,movieNm,audiCnt,audiAcc,salesAmt,openDt
2026-06-02,1,20252402,군체,135393,3712269,1317465520,2026-05-21
2026-06-02,2,20263030,백룸,39065,458665,399967380,2026-05-27
2026-06-02,3,20259626,마이클,21071,1430794,205796710,2026-05-13
2026-06-02,4,20258236,만달로리안과 그로구,13749,138604,151435420,2026-05-27
2026-06-02,5,20263512,이상한 과자 가게 전천당,3005,65476,24879540,2026-05-29
2026-06-02,6,20259791,악마는 프라다를 입는다 2,2797,1590297,27144850,2026-04-29
2026-06-02,7,20263344,너바나 더 밴드 : 전설적 밴드 ‘너바나’와는 별 관련 없는 ‘너바나 더 밴드’의 콤비 맷과 제이. 어느 날 공연을 위해 타임머신을 만드는 황당한 작전을 세우고 처음 만났던 17년 전으로 돌,2386,49532,26022750,2026-05-20
2026-06-02,8,20261782,프로젝트 헤일메리,1804,2896776,17916550,2026-03-18
2026-06-02,9,20242837,왕과 사는 남자,1191,16891135,9564150,2026-02-04
2026-06-02,10,20248252,와일드 씽,1190,21321,10710000,2026-06-03
