date,rank,movieCd,movieNm,audiCnt,audiAcc,salesAmt,openDt
2026-06-14,1,20252402,군체,114967,5212816,1192673660,2026-05-21
2026-06-14,2,20248252,와일드 씽,76586,869723,751605860,2026-06-03
2026-06-14,3,20263030,백룸,38107,976071,410478720,2026-05-27
2026-06-14,4,20250655,디스클로저 데이,35231,194667,389010760,2026-06-10
2026-06-14,5,20259626,마이클,11088,1589033,119952020,2026-05-13
2026-06-14,6,20263512,이상한 과자 가게 전천당,9807,159163,89187310,2026-05-29
2026-06-14,7,20264331,디어 마이 히어로,5500,5500,27500000, 
2026-06-14,8,20261766,상자 속의 양,5104,41753,48405860,2026-06-10
2026-06-14,9,20258236,만달로리안과 그로구,4763,212669,54168910,2026-05-27
2026-06-14,10,20163018,싱 스트리트,2887,589440,30755600,2016-05-19
