date,rank,movieCd,movieNm,audiCnt,audiAcc,salesAmt,openDt
2026-06-10,1,20250655,디스클로저 데이,56079,56926,583946980,2026-06-10
2026-06-10,2,20252402,군체,47227,4871159,436845660,2026-05-21
2026-06-10,3,20248252,와일드 씽,32253,637946,282672990,2026-06-03
2026-06-10,4,20263030,백룸,17742,851365,169899810,2026-05-27
2026-06-10,5,20261766,상자 속의 양,8751,20229,75124700,2026-06-10
2026-06-10,6,20259626,마이클,4336,1557440,41377090,2026-05-13
2026-06-10,7,20263761,플레이브 아시아 투어 [대쉬: 퀀텀 리프] 앙코르 인 시네마,3932,28218,90436000,2026-06-03
2026-06-10,8,20163018,싱 스트리트,3089,578687,25440600,2016-05-19
2026-06-10,9,20264226,쏜애플 '나의 세기' 익스텐디드 플레이 필름,2000,2000,24000000, 
2026-06-10,10,20258236,만달로리안과 그로구,1798,197960,17576790,2026-05-27
